"","Yr","Mn","station","CO2_concentration","hemisphere"
"3328",1999,"Aug","kum",364.48,"southern"
"3329",1999,"Aug","chr",367.84,"southern"
"3330",1999,"Aug","sam",367.24,"southern"
"3331",1999,"Aug","ker",366.68,"southern"
"3332",1999,"Aug","nzd",NA,"southern"
"3333",1999,"Sep","alt",NA,"southern"
"3334",1999,"Sep","mlo",364.68,"southern"
"3335",1999,"Sep","kum",362.98,"southern"
"3336",1999,"Sep","chr",367.83,"southern"
"3337",1999,"Sep","sam",366.97,"southern"
"3338",1999,"Sep","ker",NA,"southern"
"3339",1999,"Sep","nzd",NA,"southern"
"3340",1999,"Oct","alt",NA,"southern"
"3341",1999,"Oct","mlo",365.1,"southern"
"3342",1999,"Oct","kum",365,"southern"
"3343",1999,"Oct","chr",367.29,"southern"
"3344",1999,"Oct","sam",366.97,"southern"
"3345",1999,"Oct","ker",NA,"southern"
"3346",1999,"Oct","nzd",366.58,"southern"
"3347",1999,"Nov","alt",NA,"southern"
"3348",1999,"Nov","mlo",366.68,"southern"
"3349",1999,"Nov","kum",367.42,"southern"
"3350",1999,"Nov","chr",368.23,"southern"
"3351",1999,"Nov","sam",367.28,"southern"
"3352",1999,"Nov","ker",366.97,"southern"
"3353",1999,"Nov","nzd",366.1,"southern"
"3354",1999,"Dec","alt",NA,"southern"
"3355",1999,"Dec","mlo",368.36,"southern"
"3356",1999,"Dec","kum",369.23,"southern"
"3357",1999,"Dec","chr",368.84,"southern"
"3358",1999,"Dec","sam",367.65,"southern"
"3359",1999,"Dec","ker",367.74,"southern"
"3360",1999,"Dec","nzd",365.89,"southern"
"3361",2000,"Jan","alt",NA,"southern"
"3362",2000,"Jan","mlo",369.66,"southern"
"3363",2000,"Jan","kum",370.01,"southern"
"3364",2000,"Jan","chr",369.65,"southern"
"3365",2000,"Jan","sam",368.44,"southern"
"3366",2000,"Jan","ker",367.47,"southern"
"3367",2000,"Jan","nzd",365.67,"southern"
"3368",2000,"Feb","alt",NA,"southern"
"3369",2000,"Feb","mlo",370.01,"southern"
"3370",2000,"Feb","kum",371.17,"southern"
"3371",2000,"Feb","chr",369.98,"southern"
"3372",2000,"Feb","sam",368.6,"southern"
"3373",2000,"Feb","ker",368.81,"southern"
"3374",2000,"Feb","nzd",NA,"southern"
"3375",2000,"Mar","alt",NA,"southern"
"3376",2000,"Mar","mlo",370.67,"southern"
"3377",2000,"Mar","kum",372.6,"southern"
"3378",2000,"Mar","chr",370.48,"southern"
"3379",2000,"Mar","sam",368.03,"southern"
"3380",2000,"Mar","ker",366.79,"southern"
"3381",2000,"Mar","nzd",366.2,"southern"
"3382",2000,"Apr","alt",NA,"southern"
"3383",2000,"Apr","mlo",372.07,"southern"
"3384",2000,"Apr","kum",373.22,"southern"
"3385",2000,"Apr","chr",372.29,"southern"
"3386",2000,"Apr","sam",367.88,"southern"
"3387",2000,"Apr","ker",NA,"southern"
"3388",2000,"Apr","nzd",NA,"southern"
"3389",2000,"May","alt",NA,"southern"
"3390",2000,"May","mlo",371.62,"southern"
"3391",2000,"May","kum",373.46,"southern"
"3392",2000,"May","chr",370.63,"southern"
"3393",2000,"May","sam",367.2,"southern"
"3394",2000,"May","ker",366.33,"southern"
"3395",2000,"May","nzd",366.16,"southern"
"3396",2000,"Jun","alt",NA,"southern"
"3397",2000,"Jun","mlo",371.6,"southern"
"3398",2000,"Jun","kum",373.27,"southern"
"3399",2000,"Jun","chr",370.45,"southern"
"3400",2000,"Jun","sam",367.17,"southern"
"3401",2000,"Jun","ker",365.85,"southern"
"3402",2000,"Jun","nzd",NA,"southern"
"3403",2000,"Jul","alt",NA,"southern"
"3404",2000,"Jul","mlo",370.1,"southern"
"3405",2000,"Jul","kum",368.77,"southern"
"3406",2000,"Jul","chr",371.38,"southern"
"3407",2000,"Jul","sam",368.46,"southern"
"3408",2000,"Jul","ker",366.86,"southern"
"3409",2000,"Jul","nzd",367.67,"southern"
"3410",2000,"Aug","alt",NA,"southern"
"3411",2000,"Aug","mlo",368.18,"southern"
"3412",2000,"Aug","kum",366.67,"southern"
"3413",2000,"Aug","chr",369.6,"southern"
"3414",2000,"Aug","sam",368.36,"southern"
"3415",2000,"Aug","ker",367.77,"southern"
"3416",2000,"Aug","nzd",366.29,"southern"
"3417",2000,"Sep","alt",NA,"southern"
"3418",2000,"Sep","mlo",366.99,"southern"
"3419",2000,"Sep","kum",366.49,"southern"
"3420",2000,"Sep","chr",368.92,"southern"
"3421",2000,"Sep","sam",368.14,"southern"
"3422",2000,"Sep","ker",NA,"southern"
"3423",2000,"Sep","nzd",NA,"southern"
"3424",2000,"Oct","alt",NA,"southern"
"3425",2000,"Oct","mlo",367.19,"southern"
"3426",2000,"Oct","kum",366.95,"southern"
"3427",2000,"Oct","chr",369.34,"southern"
"3428",2000,"Oct","sam",368.68,"southern"
"3429",2000,"Oct","ker",367.96,"southern"
"3430",2000,"Oct","nzd",367.03,"southern"
"3431",2000,"Nov","alt",NA,"southern"
"3432",2000,"Nov","mlo",368.51,"southern"
"3433",2000,"Nov","kum",369.11,"southern"
"3434",2000,"Nov","chr",369.32,"southern"
"3435",2000,"Nov","sam",368.93,"southern"
"3436",2000,"Nov","ker",368.5,"southern"
"3437",2000,"Nov","nzd",367.41,"southern"
"3438",2000,"Dec","alt",NA,"southern"
"3439",2000,"Dec","mlo",369.9,"southern"
"3440",2000,"Dec","kum",370.44,"southern"
"3441",2000,"Dec","chr",371.45,"southern"
"3442",2000,"Dec","sam",368.99,"southern"
"3443",2000,"Dec","ker",NA,"southern"
"3444",2000,"Dec","nzd",NA,"southern"
"3445",2001,"Jan","alt",NA,"southern"
"3446",2001,"Jan","mlo",370.99,"southern"
"3447",2001,"Jan","kum",371.95,"southern"
"3448",2001,"Jan","chr",NA,"southern"
"3449",2001,"Jan","sam",369.62,"southern"
"3450",2001,"Jan","ker",NA,"southern"
"3451",2001,"Jan","nzd",NA,"southern"
"3452",2001,"Feb","alt",NA,"southern"
"3453",2001,"Feb","mlo",371.55,"southern"
"3454",2001,"Feb","kum",372.91,"southern"
"3455",2001,"Feb","chr",NA,"southern"
"3456",2001,"Feb","sam",370.11,"southern"
"3457",2001,"Feb","ker",NA,"southern"
"3458",2001,"Feb","nzd",NA,"southern"
"3459",2001,"Mar","alt",NA,"southern"
"3460",2001,"Mar","mlo",372.65,"southern"
"3461",2001,"Mar","kum",375.09,"southern"
"3462",2001,"Mar","chr",NA,"southern"
"3463",2001,"Mar","sam",370.12,"southern"
"3464",2001,"Mar","ker",368.59,"southern"
"3465",2001,"Mar","nzd",367.12,"southern"
"3466",2001,"Apr","alt",NA,"southern"
"3467",2001,"Apr","mlo",373.41,"southern"
"3468",2001,"Apr","kum",374.27,"southern"
"3469",2001,"Apr","chr",NA,"southern"
"3470",2001,"Apr","sam",369.85,"southern"
"3471",2001,"Apr","ker",367.52,"southern"
"3472",2001,"Apr","nzd",367.28,"southern"
"3473",2001,"May","alt",NA,"southern"
"3474",2001,"May","mlo",374.39,"southern"
"3475",2001,"May","kum",375.41,"southern"
"3476",2001,"May","chr",NA,"southern"
"3477",2001,"May","sam",369.01,"southern"
"3478",2001,"May","ker",367.79,"southern"
"3479",2001,"May","nzd",368.21,"southern"
"3480",2001,"Jun","alt",NA,"southern"
"3481",2001,"Jun","mlo",373.72,"southern"
"3482",2001,"Jun","kum",373.67,"southern"
"3483",2001,"Jun","chr",NA,"southern"
"3484",2001,"Jun","sam",369.64,"southern"
"3485",2001,"Jun","ker",NA,"southern"
"3486",2001,"Jun","nzd",NA,"southern"
"3487",2001,"Jul","alt",NA,"southern"
"3488",2001,"Jul","mlo",371.55,"southern"
"3489",2001,"Jul","kum",371.16,"southern"
"3490",2001,"Jul","chr",NA,"southern"
"3491",2001,"Jul","sam",370.38,"southern"
"3492",2001,"Jul","ker",369.6,"southern"
"3493",2001,"Jul","nzd",NA,"southern"
"3494",2001,"Aug","alt",NA,"southern"
"3495",2001,"Aug","mlo",369.64,"southern"
"3496",2001,"Aug","kum",367.99,"southern"
"3497",2001,"Aug","chr",371.08,"southern"
"3498",2001,"Aug","sam",370.11,"southern"
"3499",2001,"Aug","ker",NA,"southern"
"3500",2001,"Aug","nzd",NA,"southern"
"3501",2001,"Sep","alt",NA,"southern"
"3502",2001,"Sep","mlo",368.09,"southern"
"3503",2001,"Sep","kum",367.35,"southern"
"3504",2001,"Sep","chr",NA,"southern"
"3505",2001,"Sep","sam",369.84,"southern"
"3506",2001,"Sep","ker",NA,"southern"
"3507",2001,"Sep","nzd",368.64,"southern"
"3508",2001,"Oct","alt",NA,"southern"
"3509",2001,"Oct","mlo",368.31,"southern"
"3510",2001,"Oct","kum",368.5,"southern"
"3511",2001,"Oct","chr",NA,"southern"
"3512",2001,"Oct","sam",370.13,"southern"
"3513",2001,"Oct","ker",369.1,"southern"
"3514",2001,"Oct","nzd",369.06,"southern"
"3515",2001,"Nov","alt",NA,"southern"
"3516",2001,"Nov","mlo",369.96,"southern"
"3517",2001,"Nov","kum",370.74,"southern"
"3518",2001,"Nov","chr",NA,"southern"
"3519",2001,"Nov","sam",370.51,"southern"
"3520",2001,"Nov","ker",369.65,"southern"
"3521",2001,"Nov","nzd",NA,"southern"
"3522",2001,"Dec","alt",NA,"southern"
"3523",2001,"Dec","mlo",371.41,"southern"
"3524",2001,"Dec","kum",372.06,"southern"
"3525",2001,"Dec","chr",NA,"southern"
"3526",2001,"Dec","sam",370.8,"southern"
"3527",2001,"Dec","ker",NA,"southern"
"3528",2001,"Dec","nzd",NA,"southern"
"3529",2002,"Jan","alt",NA,"southern"
"3530",2002,"Jan","mlo",372.07,"southern"
"3531",2002,"Jan","kum",372.75,"southern"
"3532",2002,"Jan","chr",NA,"southern"
"3533",2002,"Jan","sam",371.06,"southern"
"3534",2002,"Jan","ker",NA,"southern"
"3535",2002,"Jan","nzd",NA,"southern"
"3536",2002,"Feb","alt",NA,"southern"
"3537",2002,"Feb","mlo",372.68,"southern"
"3538",2002,"Feb","kum",374.76,"southern"
"3539",2002,"Feb","chr",NA,"southern"
"3540",2002,"Feb","sam",371.84,"southern"
"3541",2002,"Feb","ker",NA,"southern"
"3542",2002,"Feb","nzd",NA,"southern"
"3543",2002,"Mar","alt",NA,"southern"
"3544",2002,"Mar","mlo",373.94,"southern"
"3545",2002,"Mar","kum",375.46,"southern"
"3546",2002,"Mar","chr",NA,"southern"
"3547",2002,"Mar","sam",371.98,"southern"
"3548",2002,"Mar","ker",NA,"southern"
"3549",2002,"Mar","nzd",NA,"southern"
"3550",2002,"Apr","alt",NA,"southern"
"3551",2002,"Apr","mlo",374.65,"southern"
"3552",2002,"Apr","kum",376.45,"southern"
"3553",2002,"Apr","chr",NA,"southern"
"3554",2002,"Apr","sam",371.11,"southern"
"3555",2002,"Apr","ker",NA,"southern"
"3556",2002,"Apr","nzd",NA,"southern"
"3557",2002,"May","alt",NA,"southern"
"3558",2002,"May","mlo",375.53,"southern"
"3559",2002,"May","kum",376.85,"southern"
"3560",2002,"May","chr",374.72,"southern"
"3561",2002,"May","sam",370.83,"southern"
"3562",2002,"May","ker",NA,"southern"
"3563",2002,"May","nzd",369.99,"southern"
"3564",2002,"Jun","alt",NA,"southern"
"3565",2002,"Jun","mlo",375.87,"southern"
"3566",2002,"Jun","kum",374.71,"southern"
"3567",2002,"Jun","chr",374.15,"southern"
"3568",2002,"Jun","sam",371.71,"southern"
"3569",2002,"Jun","ker",371.21,"southern"
"3570",2002,"Jun","nzd",NA,"southern"
"3571",2002,"Jul","alt",NA,"southern"
"3572",2002,"Jul","mlo",373.97,"southern"
"3573",2002,"Jul","kum",372.9,"southern"
"3574",2002,"Jul","chr",NA,"southern"
"3575",2002,"Jul","sam",372.06,"southern"
"3576",2002,"Jul","ker",371.35,"southern"
"3577",2002,"Jul","nzd",371.22,"southern"
"3578",2002,"Aug","alt",NA,"southern"
"3579",2002,"Aug","mlo",371.37,"southern"
"3580",2002,"Aug","kum",370.29,"southern"
"3581",2002,"Aug","chr",NA,"southern"
"3582",2002,"Aug","sam",372.03,"southern"
"3583",2002,"Aug","ker",371.26,"southern"
"3584",2002,"Aug","nzd",NA,"southern"
"3585",2002,"Sep","alt",NA,"southern"
"3586",2002,"Sep","mlo",369.76,"southern"
"3587",2002,"Sep","kum",367.95,"southern"
"3588",2002,"Sep","chr",NA,"southern"
"3589",2002,"Sep","sam",372.12,"southern"
"3590",2002,"Sep","ker",372.63,"southern"
"3591",2002,"Sep","nzd",NA,"southern"
"3592",2002,"Oct","alt",NA,"southern"
"3593",2002,"Oct","mlo",370.47,"southern"
"3594",2002,"Oct","kum",370.81,"southern"
"3595",2002,"Oct","chr",373.34,"southern"
"3596",2002,"Oct","sam",372.67,"southern"
"3597",2002,"Oct","ker",372.03,"southern"
"3598",2002,"Oct","nzd",371.66,"southern"
"3599",2002,"Nov","alt",NA,"southern"
"3600",2002,"Nov","mlo",372.4,"southern"
"3601",2002,"Nov","kum",372.39,"southern"
"3602",2002,"Nov","chr",373.65,"southern"
"3603",2002,"Nov","sam",373.25,"southern"
"3604",2002,"Nov","ker",372.48,"southern"
"3605",2002,"Nov","nzd",371.76,"southern"
"3606",2002,"Dec","alt",NA,"southern"
"3607",2002,"Dec","mlo",373.94,"southern"
"3608",2002,"Dec","kum",375.17,"southern"
"3609",2002,"Dec","chr",374.29,"southern"
"3610",2002,"Dec","sam",373.48,"southern"
"3611",2002,"Dec","ker",NA,"southern"
"3612",2002,"Dec","nzd",NA,"southern"
"3613",2003,"Jan","alt",NA,"southern"
"3614",2003,"Jan","mlo",374.73,"southern"
"3615",2003,"Jan","kum",375.74,"southern"
"3616",2003,"Jan","chr",NA,"southern"
"3617",2003,"Jan","sam",373.49,"southern"
"3618",2003,"Jan","ker",NA,"southern"
"3619",2003,"Jan","nzd",371.62,"southern"
"3620",2003,"Feb","alt",NA,"southern"
"3621",2003,"Feb","mlo",375.64,"southern"
"3622",2003,"Feb","kum",377.79,"southern"
"3623",2003,"Feb","chr",375.45,"southern"
"3624",2003,"Feb","sam",373.08,"southern"
"3625",2003,"Feb","ker",373.29,"southern"
"3626",2003,"Feb","nzd",NA,"southern"
"3627",2003,"Mar","alt",NA,"southern"
"3628",2003,"Mar","mlo",376.88,"southern"
"3629",2003,"Mar","kum",377.81,"southern"
"3630",2003,"Mar","chr",376.17,"southern"
"3631",2003,"Mar","sam",374.77,"southern"
"3632",2003,"Mar","ker",NA,"southern"
"3633",2003,"Mar","nzd",NA,"southern"
"3634",2003,"Apr","alt",NA,"southern"
"3635",2003,"Apr","mlo",378.08,"southern"
"3636",2003,"Apr","kum",378.44,"southern"
"3637",2003,"Apr","chr",NA,"southern"
"3638",2003,"Apr","sam",374.24,"southern"
"3639",2003,"Apr","ker",373.15,"southern"
"3640",2003,"Apr","nzd",372.34,"southern"
"3641",2003,"May","alt",NA,"southern"
"3642",2003,"May","mlo",378.9,"southern"
"3643",2003,"May","kum",379.25,"southern"
"3644",2003,"May","chr",NA,"southern"
"3645",2003,"May","sam",374.1,"southern"
"3646",2003,"May","ker",373.8,"southern"
"3647",2003,"May","nzd",372.81,"southern"
"3648",2003,"Jun","alt",NA,"southern"
"3649",2003,"Jun","mlo",378.65,"southern"
"3650",2003,"Jun","kum",379.25,"southern"
"3651",2003,"Jun","chr",NA,"southern"
"3652",2003,"Jun","sam",373.35,"southern"
"3653",2003,"Jun","ker",373.46,"southern"
"3654",2003,"Jun","nzd",373.36,"southern"
"3655",2003,"Jul","alt",NA,"southern"
"3656",2003,"Jul","mlo",376.15,"southern"
"3657",2003,"Jul","kum",375.91,"southern"
"3658",2003,"Jul","chr",NA,"southern"
"3659",2003,"Jul","sam",374.4,"southern"
"3660",2003,"Jul","ker",NA,"southern"
"3661",2003,"Jul","nzd",NA,"southern"
"3662",2003,"Aug","alt",NA,"southern"
"3663",2003,"Aug","mlo",374.8,"southern"
"3664",2003,"Aug","kum",371.51,"southern"
"3665",2003,"Aug","chr",376.21,"southern"
"3666",2003,"Aug","sam",374.74,"southern"
"3667",2003,"Aug","ker",NA,"southern"
"3668",2003,"Aug","nzd",373.47,"southern"
"3669",2003,"Sep","alt",NA,"southern"
"3670",2003,"Sep","mlo",372.67,"southern"
"3671",2003,"Sep","kum",370.39,"southern"
"3672",2003,"Sep","chr",375.12,"southern"
"3673",2003,"Sep","sam",374.24,"southern"
"3674",2003,"Sep","ker",373.81,"southern"
"3675",2003,"Sep","nzd",NA,"southern"
"3676",2003,"Oct","alt",NA,"southern"
"3677",2003,"Oct","mlo",372.94,"southern"
"3678",2003,"Oct","kum",373.33,"southern"
"3679",2003,"Oct","chr",374.75,"southern"
"3680",2003,"Oct","sam",374.23,"southern"
"3681",2003,"Oct","ker",373.4,"southern"
"3682",2003,"Oct","nzd",373.47,"southern"
"3683",2003,"Nov","alt",NA,"southern"
"3684",2003,"Nov","mlo",375.09,"southern"
"3685",2003,"Nov","kum",375.82,"southern"
"3686",2003,"Nov","chr",375.61,"southern"
"3687",2003,"Nov","sam",374.71,"southern"
"3688",2003,"Nov","ker",NA,"southern"
"3689",2003,"Nov","nzd",NA,"southern"
"3690",2003,"Dec","alt",NA,"southern"
"3691",2003,"Dec","mlo",375.66,"southern"
"3692",2003,"Dec","kum",376.49,"southern"
"3693",2003,"Dec","chr",376.82,"southern"
"3694",2003,"Dec","sam",375.26,"southern"
"3695",2003,"Dec","ker",NA,"southern"
"3696",2003,"Dec","nzd",NA,"southern"
"3697",2004,"Jan","alt",NA,"southern"
"3698",2004,"Jan","mlo",376.49,"southern"
"3699",2004,"Jan","kum",377.93,"southern"
"3700",2004,"Jan","chr",377.12,"southern"
"3701",2004,"Jan","sam",375.54,"southern"
"3702",2004,"Jan","ker",NA,"southern"
"3703",2004,"Jan","nzd",NA,"southern"
"3704",2004,"Feb","alt",NA,"southern"
"3705",2004,"Feb","mlo",377.47,"southern"
"3706",2004,"Feb","kum",378.84,"southern"
"3707",2004,"Feb","chr",376.76,"southern"
"3708",2004,"Feb","sam",376.54,"southern"
"3709",2004,"Feb","ker",375.38,"southern"
"3710",2004,"Feb","nzd",NA,"southern"
"3711",2004,"Mar","alt",NA,"southern"
"3712",2004,"Mar","mlo",379.12,"southern"
"3713",2004,"Mar","kum",379.26,"southern"
"3714",2004,"Mar","chr",378.62,"southern"
"3715",2004,"Mar","sam",375.94,"southern"
"3716",2004,"Mar","ker",NA,"southern"
"3717",2004,"Mar","nzd",373.93,"southern"
"3718",2004,"Apr","alt",NA,"southern"
"3719",2004,"Apr","mlo",380.57,"southern"
"3720",2004,"Apr","kum",381.33,"southern"
"3721",2004,"Apr","chr",379.57,"southern"
"3722",2004,"Apr","sam",375.89,"southern"
"3723",2004,"Apr","ker",NA,"southern"
"3724",2004,"Apr","nzd",374.45,"southern"
"3725",2004,"May","alt",NA,"southern"
"3726",2004,"May","mlo",380.51,"southern"
"3727",2004,"May","kum",381.06,"southern"
"3728",2004,"May","chr",379.85,"southern"
"3729",2004,"May","sam",375.1,"southern"
"3730",2004,"May","ker",NA,"southern"
"3731",2004,"May","nzd",NA,"southern"
"3732",2004,"Jun","alt",NA,"southern"
"3733",2004,"Jun","mlo",379.72,"southern"
"3734",2004,"Jun","kum",380.66,"southern"
"3735",2004,"Jun","chr",377.48,"southern"
"3736",2004,"Jun","sam",376.03,"southern"
"3737",2004,"Jun","ker",374.81,"southern"
"3738",2004,"Jun","nzd",375.06,"southern"
"3739",2004,"Jul","alt",NA,"southern"
"3740",2004,"Jul","mlo",377.58,"southern"
"3741",2004,"Jul","kum",377.55,"southern"
"3742",2004,"Jul","chr",377.99,"southern"
"3743",2004,"Jul","sam",375.65,"southern"
"3744",2004,"Jul","ker",375.43,"southern"
"3745",2004,"Jul","nzd",375.15,"southern"
"3746",2004,"Aug","alt",NA,"southern"
"3747",2004,"Aug","mlo",375.77,"southern"
"3748",2004,"Aug","kum",374.11,"southern"
"3749",2004,"Aug","chr",377.2,"southern"
"3750",2004,"Aug","sam",376.39,"southern"
"3751",2004,"Aug","ker",375.23,"southern"
"3752",2004,"Aug","nzd",375.07,"southern"
"3753",2004,"Sep","alt",NA,"southern"
"3754",2004,"Sep","mlo",374.1,"southern"
"3755",2004,"Sep","kum",374.75,"southern"
"3756",2004,"Sep","chr",377.25,"southern"
"3757",2004,"Sep","sam",376.03,"southern"
"3758",2004,"Sep","ker",NA,"southern"
"3759",2004,"Sep","nzd",NA,"southern"
"3760",2004,"Oct","alt",NA,"southern"
"3761",2004,"Oct","mlo",374.41,"southern"
"3762",2004,"Oct","kum",375.63,"southern"
"3763",2004,"Oct","chr",377.86,"southern"
"3764",2004,"Oct","sam",376.15,"southern"
"3765",2004,"Oct","ker",NA,"southern"
"3766",2004,"Oct","nzd",NA,"southern"
"3767",2004,"Nov","alt",NA,"southern"
"3768",2004,"Nov","mlo",376.17,"southern"
"3769",2004,"Nov","kum",376.99,"southern"
"3770",2004,"Nov","chr",376.73,"southern"
"3771",2004,"Nov","sam",376.27,"southern"
"3772",2004,"Nov","ker",NA,"southern"
"3773",2004,"Nov","nzd",NA,"southern"
"3774",2004,"Dec","alt",NA,"southern"
"3775",2004,"Dec","mlo",377.52,"southern"
"3776",2004,"Dec","kum",378.55,"southern"
"3777",2004,"Dec","chr",378.05,"southern"
"3778",2004,"Dec","sam",377.12,"southern"
"3779",2004,"Dec","ker",NA,"southern"
"3780",2004,"Dec","nzd",374.83,"southern"
"3781",2005,"Jan","alt",NA,"southern"
"3782",2005,"Jan","mlo",378.57,"southern"
"3783",2005,"Jan","kum",378.54,"southern"
"3784",2005,"Jan","chr",379.66,"southern"
"3785",2005,"Jan","sam",377.4,"southern"
"3786",2005,"Jan","ker",NA,"southern"
"3787",2005,"Jan","nzd",NA,"southern"
"3788",2005,"Feb","alt",NA,"southern"
"3789",2005,"Feb","mlo",380.04,"southern"
"3790",2005,"Feb","kum",381.68,"southern"
"3791",2005,"Feb","chr",379.17,"southern"
"3792",2005,"Feb","sam",376.84,"southern"
"3793",2005,"Feb","ker",NA,"southern"
"3794",2005,"Feb","nzd",375.55,"southern"
"3795",2005,"Mar","alt",NA,"southern"
"3796",2005,"Mar","mlo",380.69,"southern"
"3797",2005,"Mar","kum",382.26,"southern"
"3798",2005,"Mar","chr",379.96,"southern"
"3799",2005,"Mar","sam",378.37,"southern"
"3800",2005,"Mar","ker",377.5,"southern"
"3801",2005,"Mar","nzd",375.44,"southern"
"3802",2005,"Apr","alt",NA,"southern"
"3803",2005,"Apr","mlo",382.09,"southern"
"3804",2005,"Apr","kum",383.33,"southern"
"3805",2005,"Apr","chr",NA,"southern"
"3806",2005,"Apr","sam",378.25,"southern"
"3807",2005,"Apr","ker",376.08,"southern"
"3808",2005,"Apr","nzd",374.5,"southern"
"3809",2005,"May","alt",NA,"southern"
"3810",2005,"May","mlo",382.36,"southern"
"3811",2005,"May","kum",383.53,"southern"
"3812",2005,"May","chr",380.58,"southern"
"3813",2005,"May","sam",376.61,"southern"
"3814",2005,"May","ker",376.53,"southern"
"3815",2005,"May","nzd",376.01,"southern"
"3816",2005,"Jun","alt",NA,"southern"
"3817",2005,"Jun","mlo",382.05,"southern"
"3818",2005,"Jun","kum",382.25,"southern"
"3819",2005,"Jun","chr",380.9,"southern"
"3820",2005,"Jun","sam",378.01,"southern"
"3821",2005,"Jun","ker",NA,"southern"
"3822",2005,"Jun","nzd",376.9,"southern"
"3823",2005,"Jul","alt",NA,"southern"
"3824",2005,"Jul","mlo",381.07,"southern"
"3825",2005,"Jul","kum",379.27,"southern"
"3826",2005,"Jul","chr",380.16,"southern"
"3827",2005,"Jul","sam",377.88,"southern"
"3828",2005,"Jul","ker",377.66,"southern"
"3829",2005,"Jul","nzd",NA,"southern"
"3830",2005,"Aug","alt",NA,"southern"
"3831",2005,"Aug","mlo",378.51,"southern"
"3832",2005,"Aug","kum",376.66,"southern"
"3833",2005,"Aug","chr",379.83,"southern"
"3834",2005,"Aug","sam",378.35,"southern"
"3835",2005,"Aug","ker",378.02,"southern"
"3836",2005,"Aug","nzd",378.52,"southern"
"3837",2005,"Sep","alt",NA,"southern"
"3838",2005,"Sep","mlo",376.42,"southern"
"3839",2005,"Sep","kum",376.04,"southern"
"3840",2005,"Sep","chr",378.82,"southern"
"3841",2005,"Sep","sam",378.16,"southern"
"3842",2005,"Sep","ker",377.69,"southern"
"3843",2005,"Sep","nzd",377.51,"southern"
"3844",2005,"Oct","alt",NA,"southern"
"3845",2005,"Oct","mlo",377.09,"southern"
"3846",2005,"Oct","kum",376.57,"southern"
